Species,Subspecies,Hybrid,MorphogroupID,SpeciesID,SubspeciesID,Clade2012,SpecimenID,HerbariumSheetID,Family,Species_Full_Name,Country,Fst_political,Snd_political,Locality,Habitat,Elevation,Latitude,LatitudeDeg,LatitudeMin,LatitudeSec,LatitudeNS,Longitude,LongitudeDeg,LongitudeMin,LongitudeSec,LongitudeEW,Collector,CollectorNumber,CollectionDate,DeterminedBy,SpecimenData,OlderLabelsData,Notes,DNA,TYPE,MO,NY,F,US,UC,RSA,GH,L,K,E,GOET,BR,LIL,CORD,CTES,SP,RB,REU,ANDES,SPF,CONC,SI,MOL,LPB,USZ
E. pendula,pendula,0,20,39,3,B,JB2640,MO3584871,Escalloniaceae,Escallonia pendula (Ruiz & Pav.) Pers. var. pendula,Ecuador,Cañar,,Just north of Zhud,Secondary Forest,3000,-2.460277778,2,27,37,S,-79.00472222,79,0,17,W,"J.D. Boeke, J. Jaramillo, R. Narvaez",2640,8/12/78,J.D. Boeke 1978,Tree approximately 15 m. Corolla pink. Some leaves bright red,,"Coriaceous leaves, very thick petioles (or leaf bases, as petioles are somewhat short).  Infloresecence not fully expanded (some flowers closed). Very glabrous (leaves and inflorescence).  The margin is basically entire. Adaxial leaf with some flat embeded glands, and abaxial with lots of flattened glands as well.  Inflorescence compeltely glabrous and with flat glands in pedicels and ovary.  The petals look more lienar than in other spcms of the same mpgr.  The whole individual looks like a very healthy tree and leaves are very big!!  Greenish!!! DNA!!!!",0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
E. pendula,pendula,0,20,39,3,B,AH21395,US1195613,Escalloniaceae,Escallonia pendula (Ruiz & Pav.) Pers. var. pendula,Ecuador,Loja,Loja,Between La toma and Loja,,2000,-3.999166667,3,59,57,S,-79.30416667,79,18,15,W,A.S. Hitchcock,21395,9/4/23,Sleumer 1968,"Tree, along road, planted? Native?",,"Long leaves, few hairs.  The notes wonder if this tree is planted or native to this region.  If there are no dryish habitats around here, it could be planted. I included it in the analysis as it represents a southern population from Ecuador",0,0,,1,,1,,,1,,,,,,,,,,,,,,,,,,
E. pendula,pendula,0,20,39,3,B,FW34334,MO1575383,Escalloniaceae,Escallonia pendula (Ruiz & Pav.) Pers. var. pendula,Perú,Huanuco,Acomayo,3 km east of Acomayo,On slope of ravine,2200,-9.775833333,9,46,33,S,-76.08333333,76,5,,W,F. Woytkowski,34334,7/26/46,Sleumer 1968,"Tree or shrub; 4-5 m high; flower petal vermillion outside, turned up petal tips are greenish; stigma green; calyx green; stalk green; flowers intensely fragrant; clusters of slowers; leaves and stems sticky",,"Very long and narrow leaves with very long and acute apices (not mucronate!, just very acute!!); leaves look a bit different to other spcms measured but when put together with the other spcms does not look very different.  Vey long inflorescences!! Base of leaves is very long and attenuate resembling a false petiole! Margins basically entire, glands flat and mostly along midrib, scattered simple haris.  Calyx shorter than in other spcms!  petals are narrower too!",0,0,1,,1,1,1,,,,,,,,,,,,,,,,,,,,
E. pendula,pendula,0,20,39,3,B,JL5220,MO2771452,Escalloniaceae,Escallonia pendula (Ruiz & Pav.) Pers. var. pendula ,Venezuela,Trujillo,Bocono,"Bocono-Biscucuy Road, 33 km NE of Bocono","Steep, dry roadside slopes and pastures",1650,9.314166667,9,18,51,N,-70.18083333,70,10,51,W,"J.L. Luteyn, M. Lebron-Luteyn, L. Ruia-Teran, J.A. Dugarte",5220,1/21/78,,"Tree 10 m tall, Calyx green, lobes red; corolla pale green heavily fused with pink. Common.",,"Elongated leaves, minutely hairy. Petioles effectively not present but leaf bases very attenuate.",0,0,1,1,1,,,,,1,,,,,,,,,,,,,,,,,
E. petrophila,NA,0,21,21,0,G,GH61252,MO04887573,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Santa Catarina,Praia Grande,"Serra do Faxinal, Rod. SC-450",,800,-29.15,29,8,60,S,-50.11666667,50,7,0,W,G. Hatschbach & O.S. Ribas,61252,11/23/94,G. Hatschbach 1995,"Arbusto 50 cm, flor vermelha. Matinha nebular",,,0,0,1,1,,,,,,,,,,1,,,,1,,,,,,,,,
E. petrophila,NA,0,21,21,0,G,EU1886,L384,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Sta. Catarina,,Strauch am Rande der Serra Geral,,1020,-26.5,26,30,0,S,-50.5,50,30,0,W,E. Ule,1886,01/01/1891,Sleumer 1968,,,2 loose flowers,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. petrophila,NA,0,21,21,0,G,BR50074,L385,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Rio Grande do Sul,Taimbesinho,Sao Franciso de Paula,Ad barathrum in rupestribus,891,-29.45,29,26,60,S,-50.58333333,50,34,60,W,B. Rambo,50074,2/21/51,Sleumer 1968,,,old flowers-almost fruiting,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. petrophila,NA,0,21,21,0,G,BR49389,L383,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Rio Grande do Sul,Taimbesinho,Sao Franciso de Paula,Ad barathrum in rupestribus,890,-29.45,29,26,60,S,-50.58333333,50,34,60,W,B. Rambo,49389,12/18/50,Sleumer 1968,,,Floral buds only.  Cotypus.  Part of Holotype,0,H,,,,,,,,1,,,,,,,,,,,,,,,,,
E. petrophila,NA,0,21,21,0,G,LF42,MO6294329,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Santa Catarina,Urubici,Estrada para Serra da Corvo Branco,Em afloramento rochoso,1130,-28.05591667,28,3,21.3,S,-49.36675,49,22,0.3,W,"L.H.M. Fonseca, F. Zapata, S.F. Alcântara",42,3/14/08,F. Zapata 2008,Arbusto 2 m com frutos imaturos (em álcool),,"One f the few individuals we found in the are for this species.  It has some fruits…look oldish, perhaps a few weeks/months old",1,0,1,,,,,,,,,,,,,,,,,,,1,,,,,
E. petrophila,NA,0,21,21,0,G,LF44,MO6294327,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Santa Catarina,Urubici,Estrada para Serra da Corvo Branco,Em afloramento rochoso,1128,-28.05583333,28,3,21,S,-49.36666667,49,22,,W,"L.H.M. Fonseca, F. Zapata, S.F. Alcântara",44,3/14/08,F. Zapata 2008,Arbusto 2 m. Esteril,,,1,0,1,,,,,,,,,,,,,,,,,,,1,,,,,
E. petrophila,NA,0,21,21,0,G,LF43,MO6294328,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Santa Catarina,Urubici,Estrada para Serra da Corvo Branco,Em afloramento rochoso,1130,-28.05577778,28,3,20.8,S,-49.36675,49,22,0.3,W,"L.H.M. Fonseca, F. Zapata, S.F. Alcântara",43,3/14/08,F. Zapata 2008,Arbusto 2 m. Esteril,,,0,0,1,,,,,,,,,,,,,,,,,,,1,,,,,
E. petrophila,NA,0,21,21,0,G,LF45,MO6294330,Escalloniaceae,Escallonia petrophila Rambo & Sleumer,Brazil,Santa Catarina,Urubici,Estrada para Serra da Corvo Branco,Em afloramento rochoso,1131,-28.05591667,28,3,21.3,S,-49.36669444,49,22,0.1,W,"L.H.M. Fonseca, F. Zapata, S.F. Alcântara",45,3/14/08,F. Zapata 2008,Arbusto 2 m. Esteril,,,0,0,1,,,,,,,,,,,,,,,,,,,1,,,,,
E. piurensis,NA,0,24,31,0,D,AS10370,MO2977758,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumaza,Totorillas - MarÌn (Guzmango).,Ladera,3300,-7.355277778,7,21,19,S,-78.90083333,78,54,3,W,"A. Sagástegui A., E. Alvites, S. Lopez & J. Mostacero",10370,5/1/82,R. Liesner 2000,Arbusto o arbolito con flores blancas. Madera muy dura y de calidad. N.V. Sun,E. resinosa,"In very bad condition in general.  Leaves look a bit wider, but when compared with the rest of the individulas of this mpgr it fits well.  Note it was determined as pirensis.  Flower seems a little bit larger than in the previous spcm.  Abaxial durface farinaceous",0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,AS3821,F1684348,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,"Trinidad, Juque",Ladera de arbustos,3230,-7.365833333,7,21,57,S,-79.01027778,79,0,37,W,A. Sagastegui,3821,6/19/62,N. Hensold 1991,"Arbolillo, flores blancas.  N.V. Sun",,Brown and old. Abaxial surface completely puberulent and farinaceous; glands on margins of leaves. GlAnds on pedicels conical. Ovary puberulent. Anthers are very small and rounded.   CHANGED TO E. PIURENSIS ON MARCH 30 2010,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,SL123,MO5788375,Escalloniaceae,Escallonia piurensis Mattf.,Perú,La Libertad,Otuzco,"El Horcón, camino Salpo-San Miguel -Samne",,2500,-7.998055556,7,59,53,S,-78.64666667,78,38,48,W,"S. Leiva, P. Leiva",123,6/5/90,N. Hensold 1993,Arbusto de flores blancas,,"Leaves are a bit small and obovate, resembling the spcm that was determined as E.piurensis.  Flowers are a bit large.  Brown and old. Base erVy attenuate. Abaxial hairs on midrib (puberulent). CHANGED TO E. PIURENSIS ON MARCH 30 2010",0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ208,MO6280710,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Amazonas,Balsas,"Cerros Calla-Calla, carretera Balsas-Leimebamba","Relictos de bosque altoandino, zona seca. Creciendo con Puya, Lupinus y diferentes géneros de Asteraceae y Ericacea.",2818,-6.784972222,6,47,5.9,S,-77.93680556,77,56,12.5,W,"F. Zapata, P. Puppo",208,6/26/07,F. Zapata 2008,"Arbol 2 m, madera jóven rojiza; frutos verdes inmaduros.",,In fruit!!! Number of lowers has to be taken with care as flowers may have fallen off!!  Very few hairs on abaxial midvein!,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ209,MO6280715,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Amazonas,Balsas,"Cerros Calla-Calla, carretera Balsas-Leimebamba","Relictos de bosque altoandino, zona seca. Creciendo con Puya, Lupinus y diferentes géneros de Asteraceae y Ericacea.",2818,-6.784972222,6,47,5.9,S,-77.93680556,77,56,12.5,W,"F. Zapata, P. Puppo",209,6/26/07,F. Zapata 2008,"Arbol 3 m, madera jóven rojiza; frutos verdes inmaduros.",,"In fruit, be careful with inflorescence measurements.  There is one old flower with very old petals. In general I have noticed that this sollection series has realatively long pedicels, although the pedicles have the same glands and hairs as the rest of the mpgr.",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ210,MO6280716,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Amazonas,Balsas,"Cerros Calla-Calla, carretera Balsas-Leimebamba","Relictos de bosque altoandino, zona seca. Creciendo con Puya, Lupinus y diferentes géneros de Asteraceae y Ericacea.",2818,-6.784972222,6,47,5.9,S,-77.93680556,77,56,12.5,W,"F. Zapata, P. Puppo",210,6/26/07,F. Zapata 2008,"Arbol 3 m, madera jóven rojiza; frutos verdes inmaduros.",,"In fruit, be careful with inflorescence measurements.  There is one old flower with very old petals. In general I have noticed that this sollection series has realatively long pedicels, although the pedicles have the same glands and hairs as the rest of the mpgr.",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ211,MO6280713,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Amazonas,Balsas,"Cerros Calla-Calla, carretera Balsas-Leimebamba","Relictos de bosque altoandino, zona seca. Creciendo con Puya, Lupinus y diferentes géneros de Asteraceae y Ericacea.",2818,-6.784972222,6,47,5.9,S,-77.93680556,77,56,12.5,W,"F. Zapata, P. Puppo",211,6/26/07,F. Zapata 2008,"Arbol 2.5 m, madera jóven rojiza; frutos verdes inmaduros.",,NOTE: I MEASURED ONE FLOWER BUT REALLY OLD!!!!!! SO BE CAREFUL INTERPRETING THESE DATA!!!!! No of flowers taken form an old infrutescence.,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ236,MO6280717,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,Carretera Chilete-Contumazá,"En parte alta de bosque seco en una depresión húmeda.  Creciendo con Cactaceae, Lamiaceae, Celastraceae.",2709,-7.328138889,7,19,41.3,S,-78.81075,78,48,38.7,W,"F. Zapata, I. Sánchez, P. Puppo",236,6/27/07,F. Zapata 2008,Arbol 2 m; sin flores; frutos secos.,,"NOTE: SOME LEAVES APPEAR TO HAVE A PETIOLE!!! SOME OTHERS DO NOT!!! I ALSO MEASURED A VERY OLD FLOWER, SO BE CAREFUL WHEN INTERPRETING THESE DATA!",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ237,MO6280714,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,Carretera Chilete-Contumazá,"En parte alta de bosque seco en una depresión húmeda.  Creciendo con Cactaceae, Lamiaceae, Celastraceae.",2709,-7.328138889,7,19,41.3,S,-78.81075,78,48,38.7,W,"F. Zapata, I. Sánchez, P. Puppo",237,6/27/07,F. Zapata 2008,Arbol 2.5 m; sin flores; frutos secos.,,In fruit. Inflorescence measurements come form an old infurtescence; be careful!!!,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ238,MO6280718,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,Carretera Chilete-Contumazá,"En parte alta de bosque seco en una depresión húmeda.  Creciendo con Cactaceae, Lamiaceae, Celastraceae.",2709,-7.328138889,7,19,41.3,S,-78.81075,78,48,38.7,W,"F. Zapata, I. Sánchez, P. Puppo",238,6/27/07,F. Zapata 2008,Arbol 1.8 m; sin flores; frutos secos.,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ239,MO6280719,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,Carretera Chilete-Contumazá,"En parte alta de bosque seco en una depresión húmeda.  Creciendo con Cactaceae, Lamiaceae, Celastraceae.",2709,-7.328138889,7,19,41.3,S,-78.81075,78,48,38.7,W,"F. Zapata, I. Sánchez, P. Puppo",239,6/27/07,F. Zapata 2008,Arbol 1.5 m con líquenes en ramas; sin flores; frutos secos.,,Flower mesurements were done in a single inflorescence that did not look very good at all…but there were not more flowers open to try measurements.,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. piurensis,NA,0,24,31,0,D,FZ240,MO6280709,Escalloniaceae,Escallonia piurensis Mattf.,Perú,Cajamarca,Contumazá,Carretera Chilete-Contumazá,"En parte alta de bosque seco en una depresión húmeda.  Creciendo con Cactaceae, Lamiaceae, Celastraceae.",2709,-7.328138889,7,19,41.3,S,-78.81075,78,48,38.7,W,"F. Zapata, I. Sánchez, P. Puppo",240,6/27/07,F. Zapata 2008,Arbol 2 m con líquenes en ramas; sin flores; frutos secos.,,"Infloresecence and flowers measurementes were taken from VERY old inflorescene/infrutescences!!! BE CAREFUL when interpreting these data!!  As in all other spcms of this mpgr, the abaxial midvein is puberulent and the abaxial surface is farinaceous.  Aslo the glands are conical on pedicels, and the teeth on margins are glandular.",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,PH5511,MO01833697,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Chachapoyas,"Cerros Calla Calla, East side, 19 km obove Leimebamba on the road to Balsas",,3100,-6.711944444,6,42,43,S,-77.75666667,77,45,24,W,P.C. Hutchinson & J.K. Wright,5511,6/4/64,R. Liesner 1992,Tree or shrub 1-4 m. Hanging green campunuloid flowers. Plentiful,E. polifolia R. Liesner 1975; E. polifolia J.J. Wurdack,,0,0,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,JB1810,MO5000282,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Chachapoyas,Balsas-Leimebamba road km 416,Grassland with shrubs,3500,-6.741666667,6,44,30,S,-77.87333333,77,52,24,W,J.D. Boeke,1810,5/28/77,R. Liesner 1992,Shrub ca. 3m; flowers green,E.poliifolia by JDB 1977,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,DS4998,MO5000283,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Chachapoyas,"Chachapoyas-Cajamarca road, between Leimebamba and Calla-Calla, 12-15km from Leimebamba","Mosaic of low shrub fields and meadows, moist and paramo-like.",3000,-6.75,6,45,,S,-77.8,77,48,,W,D.N. Smith & S. Vasquez,4998,9/4/83,"Ronald L. Liesner (MO), 1992",Shrub 1.3m; calyx green.,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,JL11384,MO5000284,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Chachapoyas,18 km SW Leimabamba along road towards Balsas,White sand slope along road,3000,-6.75,6,45,0,S,-77.8,77,48,0,W,J.L. Luteyn & E. Cotton,11384,2/13/85,R. Liesner 1992,Shrub to 2 m tall. Petals pale green. Common,E.polifolia by R. Callejas 1985,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,JL5574,MO5000285,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Chachapoyas,"Leimebamba-Balsas road, kms 412-421.",Disturbed steep roadside slopes,2900,-6.749722222,6,44,59,S,-77.77194444,77,46,19,W,J.L. Luteyn & M. Lebron-Luteyn,5574,3/14/78,R. Liesner 1992,Shrub to 2 m tall. Calyx and corolla pale green. One plant seen,E.polifolia by R. Callejas 1985,,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,FZ223,MO6280711,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Balsas,Bajando de Cerro Calla-Calla hacia Leimebamba,En relicto de bosque de Ericaceae.  Zona extramadamente intervenida y los alrededores modificados a cultivos!!  Suelo complatamente anegado dominado por Chusquea sp.  Tal vez una de las únicas poblaciones de E. polifolia que quedan (ca. 10 individuos).  No se encontraron más poblaciones en la zona.,3170,-6.712777778,6,42,46,S,-77.85361111,77,51,13,W,"F. Zapata, P. Puppo",223,6/26/07,F. Zapata 2007,"Arbusto 1.8 m ramificado desde la base, madera rojiza; hojas jóvenes moradas, hojas maduras completamente pubescentes (blanco); flores de pétalos blancos.",,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,FZ224,MO6280712,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Balsas,Bajando de Cerro Calla-Calla hacia Leimebamba,En relicto de bosque de Ericaceae.  Zona extramadamente intervenida y los alrededores modificados a cultivos!!  Suelo complatamente anegado dominado por Chusquea sp.  Tal vez una de las únicas poblaciones de E. polifolia que quedan (ca. 10 individuos).  No se encontraron más poblaciones en la zona.,3170,-6.713055556,6,42,47,S,-77.85277778,77,51,10,W,"F. Zapata, P. Puppo",224,6/26/07,F. Zapata 2007,"Arbusto 1.8 m ramificado desde la base, madera rojiza; hojas jóvenes moradas, hojas maduras completamente pubescentes (blanco); flores de pétalos blancos.",,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,FZ225,MO6280699,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Balsas,Bajando de Cerro Calla-Calla hacia Leimebamba,En relicto de bosque de Ericaceae.  Zona extramadamente intervenida y los alrededores modificados a cultivos!!  Suelo complatamente anegado dominado por Chusquea sp.  Tal vez una de las únicas poblaciones de E. polifolia que quedan (ca. 10 individuos).  No se encontraron más poblaciones en la zona.,3170,-6.713333333,6,42,48,S,-77.85361111,77,51,13,W,"F. Zapata, P. Puppo",225,6/26/07,F. Zapata 2007,"Arbusto 1.8 m ramificado desde la base, madera rojiza; hojas jóvenes moradas, hojas maduras completamente pubescentes (blanco); flores de pétalos blancos.",,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. polifolia,NA,0,22,5,0,H,FZ226,MO6280700,Escalloniaceae,Escallonia polifolia Hook.,Perú,Amazonas,Balsas,Bajando de Cerro Calla-Calla hacia Leimebamba,En relicto de bosque de Ericaceae.  Zona extramadamente intervenida y los alrededores modificados a cultivos!!  Suelo complatamente anegado dominado por Chusquea sp.  Tal vez una de las únicas poblaciones de E. polifolia que quedan (ca. 10 individuos).  No se encontraron más poblaciones en la zona.,3170,-6.713055556,6,42,47,S,-77.85333333,77,51,12,W,"F. Zapata, P. Puppo",226,6/26/07,F. Zapata 2007,"Arbusto 1.8 m ramificado desde la base, madera rojiza; hojas jóvenes moradas, hojas maduras completamente pubescentes (blanco); flores de pétalos blancos.",,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. pulverulenta,NA,0,23,1,0,P,OZ18152,MO4665803,Escalloniaceae,Escallonia pulverulenta (Ruiz & Pav.) Pers.,Chile,Valparaiso,Casablanca,,,370,-33.29888889,33,17,56,S,-71.37555556,71,22,32,W,O. Zöllner,18152,11/30/91,,,Green leaves! DNA? Shiny adaxial surface of leaves,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
